variable_name,event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_rounding_issue,code_issue_dot,code
P_CAGENI_AESI,Major CA Genital,SCTSPA,agenesia de testículo,C0405582,Absent testicle (congenital),narrow,P,CAGENI,AESI,1003548004,1003548004,1003548004
P_CAGENI_AESI,Major CA Genital,SCTSPA,agenesia de vagina inferior,C0431646,Agenesis of lower vagina,narrow,P,CAGENI,AESI,253834007,253834007,253834007
P_CAGENI_AESI,Major CA Genital,SCTSPA,agenesia de vulva,C0266418,Congenital absence of vulva,narrow,P,CAGENI,AESI,204867009,204867009,204867009
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita de epidídimo,C0685857,Congenital anomaly of epididymis,narrow,P,CAGENI,AESI,93001004,93001004,93001004
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita de la función endocrina testicular,C1299568,Congenital anomaly of endocrine testis,narrow,P,CAGENI,AESI,371122009,371122009,371122009
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita de la próstata,C0266439,Congenital anomaly of prostate,narrow,P,CAGENI,AESI,82820009,82820009,82820009
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita de la vulva,C0266415,Congenital anomaly of vulva,narrow,P,CAGENI,AESI,65704008,65704008,65704008
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita de las trompas de Falopio,C0685844,Congenital anomaly of fallopian tubes,narrow,P,CAGENI,AESI,85029000,85029000,85029000
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita de ovario,C0158688,Congenital anomaly of ovary,narrow,P,CAGENI,AESI,38296007,38296007,38296007
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita de testículo,C0266423,Congenital anomaly of testis,narrow,P,CAGENI,AESI,55631001,55631001,55631001
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita del aparato genital masculino,C0266421,Congenital anomaly of male genital system,narrow,P,CAGENI,AESI,4406004,4406004,4406004
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita del conducto deferente,C0266443,Congenital anomaly of vas deferens,narrow,P,CAGENI,AESI,6282000,6282000,6282000
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita del cordón espermático,C0266441,Congenital anomaly of spermatic cord,narrow,P,CAGENI,AESI,83228001,83228001,83228001
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita del cuello uterino,C0266403,Congenital anomaly of cervix,narrow,P,CAGENI,AESI,88825008,88825008,88825008
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita del escroto,C0341786,Congenital abnormality of scrotum,narrow,P,CAGENI,AESI,236779000,236779000,236779000
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía congénita del pene,C0266433,Congenital anomaly of penis,narrow,P,CAGENI,AESI,70318002,70318002,70318002
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalía uterina congénita,C0266383,Uterine Anomalies,narrow,P,CAGENI,AESI,37849005,37849005,37849005
P_CAGENI_AESI,Major CA Genital,SCTSPA,anomalías del ligamento ancho y trompa de Falopio,C0158689,Fallopian tube and broad ligament anomalies,narrow,P,CAGENI,AESI,204826004,204826004,204826004
P_CAGENI_AESI,Major CA Genital,SCTSPA,aplasia bilateral congénita de conductos deferentes,C0403814,Congenital bilateral aplasia of vas deferens,narrow,P,CAGENI,AESI,275416002,275416002,275416002
P_CAGENI_AESI,Major CA Genital,SCTSPA,aplasia congénita de conducto deferente,C0266444,Congenital absence of vas deferens,narrow,P,CAGENI,AESI,702610009,702610009,702610009
P_CAGENI_AESI,Major CA Genital,SCTSPA,aplasia congénita de escroto,C0431660,Congenital aplasia of scrotum,narrow,P,CAGENI,AESI,204907006,204907006,204907006
P_CAGENI_AESI,Major CA Genital,SCTSPA,aplasia congénita de ligamento redondo,C0345297,Congenital aplasia of round ligament,narrow,P,CAGENI,AESI,204905003,204905003,204905003
P_CAGENI_AESI,Major CA Genital,SCTSPA,aplasia de cuello uterino,C5190813,Aplasia of uterine cervix,narrow,P,CAGENI,AESI,783095007,783095007,783095007
P_CAGENI_AESI,Major CA Genital,SCTSPA,aplasia de pene,C0555231,Aplasia of penis,narrow,P,CAGENI,AESI,204908001,204908001,204908001
P_CAGENI_AESI,Major CA Genital,SCTSPA,aplasia de testículo,C3812404,Aplasia of testicle,narrow,P,CAGENI,AESI,702627001,702627001,702627001
P_CAGENI_AESI,Major CA Genital,SCTSPA,atresia congénita de trompa de Falopio,C0266374,Congenital atresia of fallopian tube,narrow,P,CAGENI,AESI,42618007,42618007,42618007
P_CAGENI_AESI,Major CA Genital,SCTSPA,atresia de cuello uterino,C0555227,Atresia of cervix,narrow,P,CAGENI,AESI,204868004,204868004,204868004
P_CAGENI_AESI,Major CA Genital,SCTSPA,atresia del útero,C0685853,Congenital atresia of uterus,narrow,P,CAGENI,AESI,93034002,93034002,93034002
P_CAGENI_AESI,Major CA Genital,SCTSPA,atresia del conducto deferente,C0266445,Congenital atresia of vas deferens,narrow,P,CAGENI,AESI,39513007,39513007,39513007
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de útero,C0266384,Congenital absence of uterus,narrow,P,CAGENI,AESI,17142008,17142008,17142008
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de ambas trompas de Falopio,C4305569,Bilateral congenital absence of fallopian tube,narrow,P,CAGENI,AESI,717704000,717704000,717704000
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de ambos ovarios,C2910194,Bilateral congenital absence of ovary,narrow,P,CAGENI,AESI,717703006,717703006,717703006
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de ambos testículos,C1261504,Congenital absence of both testes,narrow,P,CAGENI,AESI,371015003,371015003,371015003
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de clítoris,C0266420,Congenital absence of clitoris,narrow,P,CAGENI,AESI,60291005,60291005,60291005
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de cuerpo de útero,C5230999,Congenital absence of body of uterus,narrow,P,CAGENI,AESI,818949005,818949005,818949005
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de epidídimo,C0685858,Congenital absence of epididymis,narrow,P,CAGENI,AESI,91882003,91882003,91882003
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de epitelio germinal de testículo,C1384583,Congenital absence of germinal epithelium of testes,narrow,P,CAGENI,AESI,73465006,73465006,73465006
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de la próstata,C0266440,Congenital absence of prostate,narrow,P,CAGENI,AESI,51693009,51693009,51693009
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de la vagina,C1261251,Agenesis of vagina,narrow,P,CAGENI,AESI,87380008,87380008,87380008
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de la vulva,C0266418,Congenital absence of vulva,narrow,P,CAGENI,AESI,111335009,111335009,111335009
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de labio menor,C0431653,Congenital absence of labium minor,narrow,P,CAGENI,AESI,253838005,253838005,253838005
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de ovario,C0266368,Congenital absence of ovary,narrow,P,CAGENI,AESI,12017008,12017008,12017008
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de pene,C4551491,Congenital absence of penis,narrow,P,CAGENI,AESI,59981001,59981001,59981001
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de testículo,C0405582,Absent testicle (congenital),narrow,P,CAGENI,AESI,274151005,274151005,274151005
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de testículo derecho,C4708032,Congenital absence of right testis,narrow,P,CAGENI,AESI,767329007,767329007,767329007
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de testículo izquierdo,C4708031,Congenital absence of left testis,narrow,P,CAGENI,AESI,767328004,767328004,767328004
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita de trompa de Falopio,C0266374,Congenital atresia of fallopian tube,narrow,P,CAGENI,AESI,92973006,92973006,92973006
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita del conducto deferente,C0266444,Congenital absence of vas deferens,narrow,P,CAGENI,AESI,5286009,5286009,5286009
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita del cuello uterino,C0266404,Congenital absence of cervix,narrow,P,CAGENI,AESI,37687000,37687000,37687000
P_CAGENI_AESI,Major CA Genital,SCTSPA,ausencia congénita del ligamento ancho,C0266377,Congenital absence of broad ligament,narrow,P,CAGENI,AESI,24787008,24787008,24787008
P_CAGENI_AESI,Major CA Genital,SCTSPA,conducto deferente ausente,C0266444,Congenital absence of vas deferens,narrow,P,CAGENI,AESI,300506000,300506000,300506000
P_CAGENI_AESI,Major CA Genital,SCTSPA,cuello uterino doble,C0425885,Uterine cervix double,narrow,P,CAGENI,AESI,248912003,248912003,248912003
P_CAGENI_AESI,Major CA Genital,SCTSPA,curvatura anormal del pene congénita,C0266436,Congenital chordee,narrow,P,CAGENI,AESI,64320007,64320007,64320007
P_CAGENI_AESI,Major CA Genital,SCTSPA,duplicación congénita de la vagina,C0266410,Congenital duplication of vagina,narrow,P,CAGENI,AESI,34424009,34424009,34424009
P_CAGENI_AESI,Major CA Genital,SCTSPA,duplicación congénita del útero,C0266393,Congenital duplication of uterus,narrow,P,CAGENI,AESI,15545001,15545001,15545001
P_CAGENI_AESI,Major CA Genital,SCTSPA,duplicación congénita del cuello uterino,C0425885,Uterine cervix double,narrow,P,CAGENI,AESI,58135005,58135005,58135005
P_CAGENI_AESI,Major CA Genital,SCTSPA,duplicación de útero con duplicación de cuello uterino y vagina,C0431639,Doubling of uterus with doubling of cervix and vagina,narrow,P,CAGENI,AESI,360422007,360422007,360422007
P_CAGENI_AESI,Major CA Genital,SCTSPA,estría gonadal,C0266360,Streak gonad,narrow,P,CAGENI,AESI,84814009,84814009,84814009
P_CAGENI_AESI,Major CA Genital,SCTSPA,estría ovárica,C0266371,Streak ovary,narrow,P,CAGENI,AESI,70550008,70550008,70550008
P_CAGENI_AESI,Major CA Genital,SCTSPA,estructura sexual indeterminada [como un todo],C4517918,Entire indeterminate sex structure,narrow,P,CAGENI,AESI,726995006,726995006,726995006
P_CAGENI_AESI,Major CA Genital,SCTSPA,fístula congénita entre el útero y la vía urinaria,C3839768,Congenital fistula between uterus and urinary tract,narrow,P,CAGENI,AESI,10738211000119102,10738211000119102,10738211000119102
P_CAGENI_AESI,Major CA Genital,SCTSPA,fístula rectovaginal congénita,C0266221,Congenital rectovaginal fistula,narrow,P,CAGENI,AESI,111330004,111330004,111330004
P_CAGENI_AESI,Major CA Genital,SCTSPA,fístula rectovestibular congénita,C0266220,Congenital rectovestibular fistula,narrow,P,CAGENI,AESI,63253009,63253009,63253009
P_CAGENI_AESI,Major CA Genital,SCTSPA,fístula uterointestinal congénita,C0345307,Congenital uterointestinal fistula,narrow,P,CAGENI,AESI,204848005,204848005,204848005
P_CAGENI_AESI,Major CA Genital,SCTSPA,fístulas congénitas entre el útero y las vías digestivas y urinarias,C0431642,Congenital fistulae between uterus and digestive and urinary tracts,narrow,P,CAGENI,AESI,204847000,204847000,204847000
P_CAGENI_AESI,Major CA Genital,SCTSPA,forma anormal congénita de testículo,C0685856,Congenital abnormal shape of testis,narrow,P,CAGENI,AESI,92952006,92952006,92952006
P_CAGENI_AESI,Major CA Genital,SCTSPA,forma anormal congénita del útero,C0685852,Congenital abnormal shape of uterus,narrow,P,CAGENI,AESI,92957000,92957000,92957000
P_CAGENI_AESI,Major CA Genital,SCTSPA,fusión congénita de testículo,C0266428,Congenital fusion of testis,narrow,P,CAGENI,AESI,44964000,44964000,44964000
P_CAGENI_AESI,Major CA Genital,SCTSPA,genitales ambiguos,C0266362,Ambiguous Genitalia,narrow,P,CAGENI,AESI,21321009,21321009,21321009
P_CAGENI_AESI,Major CA Genital,SCTSPA,hermafroditismo,C0019269,Hermaphroditism,narrow,P,CAGENI,AESI,237821001,237821001,237821001
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipertrofia congénita de testículo,C0685855,Congenital hypertrophy of testis,narrow,P,CAGENI,AESI,93077001,93077001,93077001
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipoplasia congénita de conducto deferente,C0685862,Congenital hypoplasia of vas deferens,narrow,P,CAGENI,AESI,93301006,93301006,93301006
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipoplasia congénita de epidídimo,C0685859,Congenital hypoplasia of epididymis,narrow,P,CAGENI,AESI,93252006,93252006,93252006
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipoplasia congénita de ovario,C0685840,Congenital hypoplasia of ovary,narrow,P,CAGENI,AESI,93279005,93279005,93279005
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipoplasia congénita de testículo,C0266425,Congenital hypoplasia of testis,narrow,P,CAGENI,AESI,85437001,85437001,85437001
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipoplasia congénita del pene,C0266435,Congenital hypoplasia of penis,narrow,P,CAGENI,AESI,34911001,34911001,34911001
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipoplasia de escroto,C0431659,Hypoplasia of scrotum,narrow,P,CAGENI,AESI,204912007,204912007,204912007
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias,C0848558,Hypospadias,narrow,P,CAGENI,AESI,416010008,416010008,416010008
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias coronal,C1394030,Coronal hypospadias,narrow,P,CAGENI,AESI,429641000124109,429641000124109,429641000124109
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias de glande,C0452168,Glanular hypospadias,narrow,P,CAGENI,AESI,429631000124104,429631000124104,429631000124104
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias de pene,C1691215,Penile hypospadias,narrow,P,CAGENI,AESI,204888000,204888000,204888000
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias de pene distal,C3839553,Distal penile hypospadias,narrow,P,CAGENI,AESI,702434007,702434007,702434007
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias de pene proximal,C3839793,Proximal penile hypospadias,narrow,P,CAGENI,AESI,702436009,702436009,702436009
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias del cuerpo del pene,C2047799,Penile shaft hypospadias,narrow,P,CAGENI,AESI,429651000124106,429651000124106,429651000124106
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias en la mitad del pene,C3494767,Penile mid-shaft hypospadias,narrow,P,CAGENI,AESI,429661000124108,429661000124108,429661000124108
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias posterior,C5231010,Posterior hypospadias,narrow,P,CAGENI,AESI,818963004,818963004,818963004
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias- balánica,C0452168,Glanular hypospadias,narrow,P,CAGENI,AESI,204891000,204891000,204891000
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias- penoescrotal,C0452147,Penoscrotal hypospadias,narrow,P,CAGENI,AESI,204889008,204889008,204889008
P_CAGENI_AESI,Major CA Genital,SCTSPA,hipospadias- perineal,C0452148,Perineal hypospadias,narrow,P,CAGENI,AESI,204890004,204890004,204890004
P_CAGENI_AESI,Major CA Genital,SCTSPA,ligamento ancho accesorio,C0266378,Accessory broad ligament,narrow,P,CAGENI,AESI,21565000,21565000,21565000
P_CAGENI_AESI,Major CA Genital,SCTSPA,malformación congénita de útero y cuello uterino,C0431633,Congenital malformation of uterus and cervix,narrow,P,CAGENI,AESI,253827005,253827005,253827005
P_CAGENI_AESI,Major CA Genital,SCTSPA,malformación congénita de ovarios y trompas de Fallopio,C0431622,Congenital malformation of ovaries and fallopian tubes,narrow,P,CAGENI,AESI,271961001,271961001,271961001
P_CAGENI_AESI,Major CA Genital,SCTSPA,malformación congénita del clítoris,C0431656,Congenital malformation of clitoris,narrow,P,CAGENI,AESI,253842008,253842008,253842008
P_CAGENI_AESI,Major CA Genital,SCTSPA,monorquidia,C0266429,Monorchism,narrow,P,CAGENI,AESI,87310001,87310001,87310001
P_CAGENI_AESI,Major CA Genital,SCTSPA,ovario accesorio,C0266369,Accessory ovary,narrow,P,CAGENI,AESI,37975005,37975005,37975005
P_CAGENI_AESI,Major CA Genital,SCTSPA,ovotestis,C4551490,Ovotestis,narrow,P,CAGENI,AESI,1017223006,1017223006,1017223006
P_CAGENI_AESI,Major CA Genital,SCTSPA,poliorquidia,C0266430,Polyorchism,narrow,P,CAGENI,AESI,17471001,17471001,17471001
P_CAGENI_AESI,Major CA Genital,SCTSPA,posición anómala congénita de epidídimo,C0685860,Congenital malposition of epididymis,narrow,P,CAGENI,AESI,93319002,93319002,93319002
P_CAGENI_AESI,Major CA Genital,SCTSPA,posición anómala congénita de testículo,C0685854,Congenital malposition of testis,narrow,P,CAGENI,AESI,93358007,93358007,93358007
P_CAGENI_AESI,Major CA Genital,SCTSPA,posición anómala congénita del conducto deferente,C0685861,Congenital malposition of vas deferens,narrow,P,CAGENI,AESI,93365004,93365004,93365004
P_CAGENI_AESI,Major CA Genital,SCTSPA,pseudohermafroditismo,C0033804,Pseudohermaphroditism,narrow,P,CAGENI,AESI,75164001,75164001,75164001
P_CAGENI_AESI,Major CA Genital,SCTSPA,pseudohermafroditismo femenino,C0238394,Female Pseudohermaphroditism,narrow,P,CAGENI,AESI,8800006,8800006,8800006
P_CAGENI_AESI,Major CA Genital,SCTSPA,pseudohermafroditismo masculino,C0238395,Male Pseudohermaphroditism,narrow,P,CAGENI,AESI,111332007,111332007,111332007
P_CAGENI_AESI,Major CA Genital,SCTSPA,quiste congénito de la vulva,C0266416,Congenital cyst of vulva,narrow,P,CAGENI,AESI,31339007,31339007,31339007
P_CAGENI_AESI,Major CA Genital,SCTSPA,quiste embrionario de ligamento ancho,C0345303,Embryonic cyst of broad ligament,narrow,P,CAGENI,AESI,253826001,253826001,253826001
P_CAGENI_AESI,Major CA Genital,SCTSPA,quiste embrionario de trompa de Fallopio,C0431631,Embryonic cyst of fallopian tube,narrow,P,CAGENI,AESI,302954008,302954008,302954008
P_CAGENI_AESI,Major CA Genital,SCTSPA,quiste embrionario de trompa de Falopio y ligamento ancho,C0013946,Embryonic cyst of fallopian tube and broad ligament,narrow,P,CAGENI,AESI,268219005,268219005,268219005
P_CAGENI_AESI,Major CA Genital,SCTSPA,quiste fimbrial embrionario,C0030584,Parovarian Cyst,narrow,P,CAGENI,AESI,64233004,64233004,64233004
P_CAGENI_AESI,Major CA Genital,SCTSPA,resección de testículo intrabdominal,C0403233,Excision of intra-abdominal testis,narrow,P,CAGENI,AESI,302366008,302366008,302366008
P_CAGENI_AESI,Major CA Genital,SCTSPA,sexo indeterminado,C0278457,Indeterminate sex,narrow,P,CAGENI,AESI,32570681000036106,32570681000036106,32570681000036106
P_CAGENI_AESI,Major CA Genital,SCTSPA,sexo indeterminado,C0278457,Indeterminate sex,narrow,P,CAGENI,AESI,37791004,37791004,37791004
P_CAGENI_AESI,Major CA Genital,SCTSPA,tabique vaginal transverso congénito,C3839696,Congenital transverse septate vagina,narrow,P,CAGENI,AESI,142191000119104,142191000119104,142191000119104
P_CAGENI_AESI,Major CA Genital,SCTSPA,testículos ausentes,C0342526,Absent testes,narrow,P,CAGENI,AESI,237804005,237804005,237804005
P_CAGENI_AESI,Major CA Genital,SCTSPA,torsión congénita de ovario,C0345300,Congenital torsion of ovary,narrow,P,CAGENI,AESI,253822004,253822004,253822004
P_CAGENI_AESI,Major CA Genital,SCTSPA,torsión congénita de ovario derecho,C5438010,Congenital torsion of right ovary,narrow,P,CAGENI,AESI,15931861000119109,15931861000119109,15931861000119109
P_CAGENI_AESI,Major CA Genital,SCTSPA,torsión congénita de ovario izquierdo,C5438009,Congenital torsion of left ovary,narrow,P,CAGENI,AESI,15931821000119104,15931821000119104,15931821000119104
P_CAGENI_AESI,Major CA Genital,SCTSPA,trompas de Falopio accesorias,C0266375,Accessory fallopian tube,narrow,P,CAGENI,AESI,48672005,48672005,48672005
P_CAGENI_AESI,Major CA Genital,SCTSPA,vagina ausente,C0220763,Vagina absent,narrow,P,CAGENI,AESI,248871003,248871003,248871003
P_CAGENI_AESI,Major CA Genital,SCTSPA,vagina tabicada,C0266411,Septate vagina,narrow,P,CAGENI,AESI,47054003,47054003,47054003
P_CALIMB_AESI,Major CA Limb,Free_text,"","","",narrow,P,CALIMB,AESI,CALIMB_narrow,CALIMB_narrow,CALIMB_narrow
P_CALIMB_AESI,Major CA Limb,ICD10,Accessory finger(s),C0158733,Hand polydactyly,narrow,P,CALIMB,AESI,Q69.0,Q69.0,Q69.0
P_CALIMB_AESI,Major CA Limb,ICD10,Accessory toe(s),C0158734,Polydactyly of toes,narrow,P,CALIMB,AESI,Q69.2,Q69.2,Q69.2
P_CALIMB_AESI,Major CA Limb,ICD10,Achondrogenesis,C0001079,Achondrogenesis,narrow,P,CALIMB,AESI,Q77.0,Q77.0,Q77.0
P_CALIMB_AESI,Major CA Limb,ICD10,Achondroplasia,C0001080,Achondroplasia,narrow,P,CALIMB,AESI,Q77.4,Q77.4,Q77.4
P_CALIMB_AESI,Major CA Limb,ICD10,Arthrogryposis multiplex congenita,C0003886,Arthrogryposis,narrow,P,CALIMB,AESI,Q74.3,Q74.3,Q74.3
P_CALIMB_AESI,Major CA Limb,ICD10,Cervical rib,C0158779,Cervical rib,narrow,P,CALIMB,AESI,Q76.5,Q76.5,Q76.5
P_CALIMB_AESI,Major CA Limb,ICD10,Chondrodysplasia punctata,C0008445,Chondrodysplasia Punctata,narrow,P,CALIMB,AESI,Q77.3,Q77.3,Q77.3
P_CALIMB_AESI,Major CA Limb,ICD10,Chondroectodermal dysplasia,C0013903,Ellis-Van Creveld Syndrome,narrow,P,CALIMB,AESI,Q77.6,Q77.6,Q77.6
P_CALIMB_AESI,Major CA Limb,ICD10,Compression facies,C2910250,Congenital compression facies,narrow,P,CALIMB,AESI,Q67.1,Q67.1,Q67.1
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital absence of both forearm and hand,C1306663,Congenital absence of both forearm and hand,narrow,P,CALIMB,AESI,Q71.2,Q71.2,Q71.2
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital absence of foot and toe(s),C0265624,Congenital absence of foot,narrow,P,CALIMB,AESI,Q72.3,Q72.3,Q72.3
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital absence of thigh and lower leg with foot present,C0265626,Complete phocomelia of lower limb,narrow,P,CALIMB,AESI,Q72.1,Q72.1,Q72.1
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital absence of unspecified limb(s),C0002447,Amelia,narrow,P,CALIMB,AESI,Q73.0,Q73.0,Q73.0
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital absence of upper arm and forearm with hand present,C0265574,Complete phocomelia of upper limb,narrow,P,CALIMB,AESI,Q71.1,Q71.1,Q71.1
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital bowing of femur,C0158719,Congenital bowing of femur,narrow,P,CALIMB,AESI,Q68.3,Q68.3,Q68.3
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital bowing of long bones of leg- unspecified,C0152432,Congenital genu varum,narrow,P,CALIMB,AESI,Q68.5,Q68.5,Q68.5
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital bowing of tibia and fibula,C0158720,Congenital bowing of tibia and-or fibula,narrow,P,CALIMB,AESI,Q68.4,Q68.4,Q68.4
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital complete absence of lower limb(s),C0265621,Congenital absence of lower limb,narrow,P,CALIMB,AESI,Q72.0,Q72.0,Q72.0
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital complete absence of upper limb(s),C0265570,Congenital complete absence of upper limb,narrow,P,CALIMB,AESI,Q71.0,Q71.0,Q71.0
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital deformities of feet,C0016508,Congenital Foot Deformity,narrow,P,CALIMB,AESI,Q66,Q66,Q66
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital deformities of hip,C0265615,Congenital deformity of hip joint,narrow,P,CALIMB,AESI,Q65,Q65,Q65
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital deformity of feet- unspecified,C0016508,Congenital Foot Deformity,narrow,P,CALIMB,AESI,Q66.9,Q66.9,Q66.9
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital deformity of hand,C0018566,Congenital Hand Deformities,narrow,P,CALIMB,AESI,Q68.1,Q68.1,Q68.1
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital deformity of hip- unspecified,C0265615,Congenital deformity of hip joint,narrow,P,CALIMB,AESI,Q65.9,Q65.9,Q65.9
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital deformity of knee,C0158767,Congenital deformity of knee joint,narrow,P,CALIMB,AESI,Q68.2,Q68.2,Q68.2
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital deformity of spine,C0158775,Congenital anomaly of spine,narrow,P,CALIMB,AESI,Q67.5,Q67.5,Q67.5
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital deformity of sternocleidomastoid muscle,C0345380,Congenital anomaly of sternocleidomastoid muscle,narrow,P,CALIMB,AESI,Q68.0,Q68.0,Q68.0
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital diaphragmatic hernia,C0235833,Congenital diaphragmatic hernia,narrow,P,CALIMB,AESI,Q79.0,Q79.0,Q79.0
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital dislocation of hip- bilateral,C0158713,Bilateral congenital dislocation of hip,narrow,P,CALIMB,AESI,Q65.1,Q65.1,Q65.1
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital dislocation of hip- unilateral,C0009702,Congenital dislocation of hip- unilateral,narrow,P,CALIMB,AESI,Q65.0,Q65.0,Q65.0
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital dislocation of hip- unspecified,C0019555,Hip Dislocation- Congenital,narrow,P,CALIMB,AESI,Q65.2,Q65.2,Q65.2
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital malformation of bony thorax- unspecified,C0478081,Congenital malformation of bony thorax- unspecified,narrow,P,CALIMB,AESI,Q76.9,Q76.9,Q76.9
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital malformation of knee,C0158767,Congenital deformity of knee joint,narrow,P,CALIMB,AESI,Q74.1,Q74.1,Q74.1
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital malformation of musculoskeletal system- unspecified,C0151491,Congenital musculoskeletal anomalies,narrow,P,CALIMB,AESI,Q79.9,Q79.9,Q79.9
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital malformation of skull and face bones- unspecified,C0495615,Congenital abnormality of skull and face bones,narrow,P,CALIMB,AESI,Q75.9,Q75.9,Q75.9
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital malformation of sternum,C0432176,Congenital malformation of sternum,narrow,P,CALIMB,AESI,Q76.7,Q76.7,Q76.7
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital malformation syndromes involving early overgrowth,C0495640,Congenital malformation syndromes involving early overgrowth,narrow,P,CALIMB,AESI,Q87.3,Q87.3,Q87.3
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital malformation syndromes predominantly involving limbs,C0431766,Congenital malformation syndromes involving limbs,narrow,P,CALIMB,AESI,Q87.2,Q87.2,Q87.2
P_CALIMB_AESI,Major CA Limb,ICD10,Congenital malformations of spine and bony thorax,C0495616,Congenital malformations of spine and bony thorax,narrow,P,CALIMB,AESI,Q76,Q76,Q76
